ParticipantNumber,Vest,7,9,trial_name,trial_number,key_pressed,correctness,RT,question,picture,type,key1,key2,expected,QUD,pitch,startDate,startTime,experiment_id,Unnamed: 18
8,False,green or low pitch,red or high pitch,pauseScreen,1,9,correct,1421,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,1,7,incorrect,816,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,670,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,715,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,4,9,incorrect,1610,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,999,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,811,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,762,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,532,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,9,9,correct,996,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,812,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,11,9,correct,903,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,861,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,pauseScreen,2,9,incorrect,1175,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,902,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,864,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,3,7,correct,811,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,769,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,670,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,619,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,811,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,8,7,correct,669,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,576,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,856,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,626,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,854,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,13,7,correct,623,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,14,9,correct,574,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,15,9,correct,807,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,16,9,correct,579,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,17,7,correct,813,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,18,7,correct,715,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,19,9,correct,810,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
8,False,green or low pitch,red or high pitch,forced_choice_sound,20,9,correct,671,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:34:28 GMT+0100 (Mitteleuropäische Normalzeit),1678278868469,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,pauseScreen,1,9,correct,3493,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,1042,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,2,9,incorrect,2835,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,1375,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,4,9,correct,1044,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,5,7,correct,858,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,1323,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,7,9,correct,1471,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,950,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,1235,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,10,7,correct,998,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,716,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,951,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,pauseScreen,2,9,incorrect,2970,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,1043,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,2,7,correct,1143,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,3,9,correct,952,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,4,7,correct,621,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,5,9,correct,673,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,6,9,correct,624,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,7,7,correct,949,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,8,9,correct,719,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,9,7,correct,623,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,10,9,correct,1188,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,11,7,correct,623,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,12,7,correct,1233,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,13,9,correct,905,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,14,7,correct,903,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,15,7,correct,909,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,16,7,correct,713,Press the according button,images/sound.jpg,sound,9,7,green or low pitch,,1.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,17,7,correct,716,Press the according button,images/green.png,vision,9,7,green or low pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,18,9,correct,1328,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,19,9,correct,954,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,True,green or low pitch,red or high pitch,forced_choice_sound,20,9,correct,1046,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:54:31 GMT+0100 (Mitteleuropäische Normalzeit),1678280071219,INSERT_A_NUMBER,
9,False,green or low pitch,red or high pitch,pauseScreen,1,9,correct,1017,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:56:15 GMT+0100 (Mitteleuropäische Normalzeit),1678280175853,INSERT_A_NUMBER,
9,False,green or low pitch,red or high pitch,forced_choice_sound,1,9,correct,1000,Press the according button,images/red.png,vision,9,7,red or high pitch,,,Wed Mar 08 2023 13:56:15 GMT+0100 (Mitteleuropäische Normalzeit),1678280175853,INSERT_A_NUMBER,
9,False,green or low pitch,red or high pitch,forced_choice_sound,2,9,correct,1325,Press the according button,images/sound.jpg,sound,9,7,red or high pitch,,0.0,Wed Mar 08 2023 13:56:15 GMT+0100 (Mitteleuropäische Normalzeit),1678280175853,INSERT_A_NUMBER,
